10000 481 321
254 216 5000 4
365 155 5000 1
177 248 5000 3
143 243 5000 3
15 204 5000 2
224 319 4431 5
315 8 266 2
182 165 5000 1
413 123 5000 4
74 94 4257 4
264 13 2823 1
407 141 5000 4
334 260 5000 2
344 255 5000 3
44 213 5000 3
90 130 5000 2
221 121 5000 4
151 156 5000 1
52 221 5000 0
360 6 2538 5
195 305 5000 4
459 238 5000 3
145 161 5000 0
135 14 1050 1
449 127 2285 1
95 105 224 1
111 50 238 0
369 43 5000 4
390 293 5000 0
304 115 5000 2
396 52 5000 5
182 184 5000 5
248 69 5000 2
448 53 4870 0
34 185 5000 3
292 48 5000 0
253 307 5000 5
459 250 2066 1
297 150 5000 1
90 38 5000 3
190 234 5000 2
257 153 5000 2
178 200 5000 0
174 161 5000 3
61 56 3383 4
159 204 5000 1
44 114 5000 3
21 190 5000 4
171 308 5000 1
303 50 5000 0
342 93 5000 0
392 194 5000 4
97 84 2062 0
463 105 4268 5
414 55 5000 1
143 193 5000 3
440 207 5000 3
131 264 5000 3
456 188 5000 1
168 207 5000 0
412 200 5000 1
349 177 662 5
35 253 5000 5
178 266 343 0
448 279 5000 4
260 220 3158 3
78 243 5000 3
218 205 5000 3
116 104 5000 2
52 288 5000 4
463 307 5000 2
344 260 5000 2
307 110 5000 4
378 230 5000 5
207 0 197 0
454 144 2384 3
51 275 5000 3
269 301 1467 3
361 81 5000 3
240 101 5000 3
50 142 244 2
227 27 3144 0
192 25 5000 1
325 255 5000 5
126 54 2728 4
440 109 2097 2
91 210 5000 0
466 294 4089 0
276 183 655 4
206 280 4675 3
454 36 3344 5
76 270 5000 2
85 307 5000 4
407 157 5000 4
20 317 1532 1
53 23 5000 1
101 169 5000 1
229 222 5000 0
137 155 5000 5
48 198 5000 3
454 150 5000 1
330 46 5000 3
294 256 5000 2
212 248 5000 0
318 199 4465 2
385 172 5000 4
430 125 5000 2
265 104 5000 4
439 178 1398 3
57 193 5000 1
211 123 5000 1
377 69 5000 0
83 64 900 5
294 312 5000 5
259 293 1036 2
422 208 5000 0
330 12 4086 0
465 156 5000 3
256 287 4269 4
274 5 1480 1
374 228 5000 5
419 66 5000 4
190 81 5000 2
307 70 5000 5
375 239 5000 4
244 79 5000 1
469 269 5000 0
370 121 5000 0
195 30 5000 1
397 276 2239 1
285 145 5000 3
192 147 5000 5
410 234 5000 2
361 257 5000 2
88 286 5000 5
158 92 5000 1
127 211 5000 2
435 271 2761 3
331 214 4774 1
447 98 5000 1
373 7 2844 3
441 79 3666 0
15 289 5000 0
344 280 5000 4
312 31 5000 0
289 294 5000 1
304 224 5000 5
110 85 5000 1
117 173 5000 5
240 112 5000 3
248 37 5000 5
223 4 1806 1
461 33 4968 4
71 194 5000 4
166 228 5000 1
26 132 5000 0
128 225 5000 3
150 171 5000 0
355 134 5000 2
241 270 5000 0
91 293 3275 3
458 237 2035 2
84 170 5000 4
116 57 5000 0
202 57 5000 0
341 26 5000 5
39 102 5000 1
46 196 5000 3
374 41 5000 2
205 233 5000 1
282 26 5000 5
6 6 2343 2
252 195 5000 2
418 142 5000 0
9 145 4005 0
316 144 5000 3
351 100 5000 2
302 206 2410 4
324 290 5000 5
425 293 224 2
129 169 5000 5
315 311 5000 5
228 174 5000 2
289 70 5000 5
10 69 2676 1
197 137 5000 2
103 161 5000 3
9 3 11 1
170 283 4811 3
209 165 5000 3
73 43 562 4
255 211 5000 2
189 264 5000 5
7 8 1086 4
203 315 5000 3
251 244 5000 3
307 52 4253 3
398 272 5000 1
318 41 4014 3
85 72 3492 4
267 118 5000 4
438 320 973 0
180 252 5000 1
51 283 5000 0
64 296 2679 1
405 194 5000 4
265 170 5000 5
345 166 5000 3
442 264 36 2
449 11 3882 0
347 205 5000 3
207 72 5000 1
275 123 5000 2
362 131 5000 2
139 110 5000 5
211 251 5000 3
179 8 3032 3
390 314 5000 1
423 154 5000 1
160 55 5000 3
275 50 5000 4
171 14 4446 3
130 199 5000 2
47 257 5000 1
436 214 2205 0
301 59 1375 4
400 13 4325 0
464 62 5000 2
81 240 5000 4
432 24 5000 3
165 25 5000 2
472 304 5000 2
122 53 5000 2
357 229 5000 3
416 193 5000 5
324 194 5000 2
191 197 5000 2
174 177 5000 3
43 217 5000 4
290 188 5000 0
320 62 5000 0
9 67 3080 5
378 193 1733 0
385 63 5000 0
341 264 5000 1
375 61 5000 2
421 315 5000 5
86 167 5000 5
256 0 243 5
380 310 5000 1
340 260 5000 1
202 298 5000 3
53 222 5000 4
441 31 1374 1
65 32 3026 3
335 103 5000 0
418 5 51 3
468 147 2815 1
315 58 192 3
453 60 5000 3
445 267 943 0
126 122 5000 1
479 133 5000 1
52 119 3422 4
343 5 2232 0
227 319 213 5
358 227 5000 0
157 5 2101 3
11 32 5000 5
155 212 5000 2
13 206 5000 2
349 22 5000 4
442 260 934 4
351 215 5000 1
93 53 3751 4
448 178 5000 0
437 23 5000 2
186 162 5000 4
171 216 5000 2
153 299 5000 1
152 182 5000 3
329 67 2689 0
413 167 5000 1
436 305 5000 5
26 181 1053 0
104 63 5000 5
377 281 5000 3
236 43 5000 0
96 249 3791 0
355 13 694 5
115 276 5000 1
109 122 5000 0
456 87 2004 5
128 101 5000 4
458 125 3934 5
72 212 5000 3
435 263 1345 0
60 108 5000 4
32 186 2342 3
302 108 5000 4
199 170 5000 1
381 128 5000 1
327 143 5000 3
439 109 5000 4
172 140 5000 2
435 190 2681 4
327 206 5000 3
428 287 5000 3
422 297 5000 0
129 120 5000 4
401 19 1856 4
156 0 146 1
49 73 1713 3
140 31 5000 1
186 83 5000 1
377 113 5000 0
101 199 5000 1
470 301 1306 2
328 188 5000 1
329 95 5000 4
322 75 5000 3
423 77 826 2
203 272 5000 1
102 320 5000 3
455 177 4905 5
65 25 4902 0
287 109 5000 2
365 224 5000 5
264 11 3846 1
223 207 5000 3
382 136 5000 1
23 150 626 5
214 263 5000 5
0 208 5000 0
339 319 5000 0
191 250 5000 5
442 219 559 4
288 133 5000 2
464 312 5000 1
140 74 5000 1
140 163 5000 4
127 294 5000 1
327 30 4089 1
95 245 5000 0
133 19 2381 5
318 70 1049 4
158 61 5000 3
234 14 894 0
168 211 5000 0
339 225 5000 0
129 123 5000 1
158 265 5000 4
317 291 5000 1
72 142 1813 0
192 288 5000 2
356 59 5000 3
2 135 2000 0
187 102 5000 0
424 205 5000 0
470 98 3551 4
107 17 2113 4
424 17 4824 5
84 158 5000 3
362 280 5000 1
271 65 5000 4
319 188 4947 5
371 50 5000 4
74 164 4411 5
411 14 4557 2
349 223 5000 5
112 280 5000 0
258 183 5000 5
336 243 5000 5
18 307 5000 0
441 8 1630 3
434 44 5000 4
386 71 5000 5
337 203 5000 1
121 241 5000 3
351 152 5000 2
162 64 5000 4
34 202 4295 2
338 88 5000 3
57 54 2061 3
18 319 5000 5
443 159 5000 0
261 173 615 3
73 259 5000 0
290 123 5000 5
271 204 4396 1
223 242 243 1
39 50 1369 5
369 3 1555 2
127 189 5000 2
0 143 2573 2
56 157 5000 3
256 72 5000 1
439 64 5000 1
346 283 5000 4
477 227 5000 0
419 51 1344 4
254 302 5000 1
277 215 5000 2
411 308 4317 0
408 90 5000 1
197 209 5000 3
118 202 5000 5
159 22 5000 0
156 303 5000 0
439 55 223 5
44 312 5000 4
443 311 5000 3
284 283 5000 3
181 294 5000 5
291 171 5000 0
461 249 822 0
32 256 5000 1
333 258 5000 2
54 88 5000 3
315 121 5000 3
289 191 4430 3
338 145 5000 5
273 41 5000 1
434 40 2444 1
130 67 5000 4
51 75 3033 5
433 233 2825 4
429 178 5000 2
303 189 5000 5
427 266 5000 5
244 260 5000 4
118 112 5000 2
137 164 5000 4
213 2 1042 4
221 292 2123 3
21 225 2869 0
446 139 2055 5
278 243 5000 0
104 278 4637 3
113 197 5000 4
385 187 2462 2
264 113 5000 3
325 178 5000 5
251 315 219 3
424 313 5000 1
164 81 5000 4
451 94 4023 4
171 92 5000 4
113 151 5000 3
387 120 5000 0
11 103 481 4
23 178 5000 2
479 214 2388 1
266 283 5000 4
388 203 1762 4
68 35 239 2
227 240 5000 3
115 166 5000 1
316 241 5000 2
8 140 1371 4
467 75 4390 5
362 33 5000 2
168 2 1005 4
260 115 5000 3
343 250 5000 4
323 58 5000 5
406 255 5000 4
236 286 5000 5
184 57 5000 5
124 65 5000 5
343 300 5000 4
232 118 5000 3
76 89 1771 1
136 120 5000 1
122 94 5000 3
333 97 5000 3
371 13 4310 3
385 254 5000 3
67 187 5000 2
158 240 5000 0
91 44 5000 3
13 243 5000 4
462 165 5000 2
79 111 3420 5
53 307 3752 1
236 268 5000 3
46 139 5000 0
479 280 1021 4
250 125 5000 0
52 285 5000 1
124 39 5000 4
75 260 5000 0
323 93 5000 4
266 247 5000 1
262 283 5000 3
402 64 5000 5
75 229 5000 3
291 160 5000 3
391 210 5000 0
439 242 3013 3
49 104 483 1
349 124 5000 0
184 258 5000 1
317 51 5000 5
33 274 5000 1
395 205 5000 3
317 262 5000 3
31 200 5000 1
410 305 5000 0
384 319 5000 0
98 255 5000 2
442 212 5000 4
247 6 2473 3
145 255 5000 2
31 278 5000 1
158 28 2635 1
32 6 2358 0
465 24 136 1
302 235 5000 1
44 92 2384 4
286 115 5000 4
327 99 5000 4
151 281 5000 0
256 14 4491 3
204 289 5000 5
59 228 5000 1
71 94 1071 0
216 105 5000 3
345 57 5000 5
249 231 5000 5
201 272 5000 1
33 267 3651 0
278 208 5000 3
344 259 5000 3
407 313 2145 5
91 159 5000 5
41 205 5000 4
108 180 1488 0
139 144 5000 2
231 190 5000 3
130 125 5000 2
347 2 1163 2
318 161 5000 3
339 197 5000 4
205 187 4676 5
442 51 2418 4
386 72 5000 5
167 59 5000 4
74 7 510 3
66 255 5000 4
197 64 5000 5
62 144 5000 2
363 30 1552 4
65 193 5000 3
91 307 5000 0
72 54 5000 2
163 201 5000 0
383 229 5000 4
229 253 5000 5
246 27 3623 2
86 301 5000 4
465 213 3741 4
257 179 5000 4
50 55 2113 2
167 8 3020 3
4 137 1408 5
442 3 1616 3
462 15 4853 1
87 234 3869 4
480 214 5000 1
414 252 5000 0
187 246 2572 2
229 222 5000 1
305 141 5000 5
259 52 5000 1
148 252 5000 1
473 186 2734 4
290 228 5000 2
467 143 5000 4
107 25 4556 3
339 174 5000 1
325 213 5000 5
64 20 273 3
123 205 724 4
327 1 738 2
348 30 249 0
247 111 5000 3
93 302 5000 4
439 72 2423 4
121 159 5000 4
231 164 5000 0
287 122 5000 3
450 142 5000 2
191 86 5000 5
401 166 5000 3
70 210 5000 3
137 87 5000 3
274 149 5000 2
55 272 5000 3
115 31 3311 1
2 107 5000 4
129 111 5000 3
305 19 5000 0
414 3 303 1
168 59 5000 4
126 83 2722 4
478 213 5000 4
313 57 5000 2
414 314 5000 3
120 140 5000 0
476 53 5000 5
110 171 5000 2
265 68 5000 5
41 248 5000 5
82 5 1666 0
193 146 5000 2
158 62 5000 5
62 279 41 5
378 189 5000 3
250 290 4742 2
365 101 5000 1
319 32 5000 5
213 312 5000 3
339 319 5000 2
237 173 147 3
60 45 3159 2
441 217 2154 4
167 121 5000 0
203 110 5000 4
418 222 5000 5
441 88 3620 0
95 92 1198 4
383 192 4229 0
21 125 5000 5
373 167 5000 4
362 36 5000 0
205 120 5000 5
254 173 5000 3
226 298 5000 3
266 119 5000 2
432 207 5000 0
92 295 5000 3
238 222 5000 3
133 57 5000 0
43 198 5000 3
48 83 5000 5
414 214 5000 0
60 252 5000 1
23 32 282 3
176 301 5000 2
95 63 2869 4
266 253 5000 0
244 318 3384 0
39 109 4188 4
238 4 1816 0
249 33 4918 0
49 61 5000 5
105 71 5000 4
430 119 5000 3
339 60 5000 3
223 295 5000 0
420 137 5000 3
144 174 5000 0
213 105 5000 2
242 265 1455 4
90 173 5000 2
284 42 5000 0
458 301 5000 3
222 288 4595 1
207 43 3025 5
310 276 5000 2
130 232 5000 5
229 289 5000 2
332 130 5000 1
261 132 5000 2
427 41 192 2
446 283 697 5
179 205 5000 3
438 315 5000 5
432 120 1669 1
165 66 5000 1
465 241 5000 1
355 194 5000 4
88 92 5000 0
71 138 4947 0
24 105 938 5
271 255 5000 5
265 211 5000 2
205 239 5000 1
30 130 4470 2
101 243 5000 5
287 59 5000 4
52 40 5000 1
10 268 2722 2
285 202 5000 2
115 164 5000 0
433 281 3883 0
408 65 5000 2
230 301 5000 0
455 241 5000 3
293 136 5000 3
108 96 5000 5
215 196 3294 4
151 229 5000 2
140 107 5000 4
426 10 3677 3
315 315 5000 1
165 3 1395 4
279 234 5000 1
340 127 5000 1
173 281 5000 5
66 146 5000 3
119 230 5000 0
39 233 5000 5
220 220 5000 2
149 220 5000 1
318 274 5000 0
156 33 485 3
385 157 5000 5
168 271 4258 3
163 74 5000 0
387 2 886 1
333 248 5000 4
431 158 3069 2
298 148 5000 5
245 16 937 1
83 25 5000 5
450 222 709 0
148 62 2869 3
82 132 5000 3
35 211 5000 4
157 276 5000 4
285 109 5000 1
446 1 838 0
290 265 5000 0
440 148 5000 2
218 166 5000 1
423 193 5000 5
468 234 500 2
180 103 5000 0
477 305 5000 1
286 134 5000 2
421 149 5000 5
269 290 5000 4
472 196 44 5
318 201 5000 2
434 318 5000 5
24 302 5000 0
167 61 5000 4
160 294 5000 3
238 169 5000 1
78 242 5000 5
104 149 5000 5
253 187 5000 4
474 103 656 1
48 81 5000 5
280 160 5000 4
109 160 5000 5
67 158 5000 0
275 78 5000 5
94 20 2367 1
49 144 5000 3
449 149 2566 4
84 14 1325 5
411 47 3114 0
253 207 5000 5
72 190 5000 3
353 315 5000 5
281 20 1772 4
360 266 5000 0
299 307 5000 0
456 145 640 3
155 290 5000 5
232 247 5000 5
105 210 5000 1
388 178 4355 5
89 214 5000 3
333 34 5000 5
358 95 5000 2
377 11 3902 0
176 92 5000 1
126 42 1281 0
357 110 5000 3
319 205 4515 4
412 189 1393 3
20 59 495 3
121 182 5000 4
43 106 5000 0
455 240 5000 2
360 306 5000 4
121 306 5000 2
384 51 5000 0
449 196 1819 3
270 115 5000 4
116 48 5000 3
349 292 5000 1
197 172 5000 5
270 49 5000 1
299 120 5000 5
251 185 44 5
150 204 5000 5
455 63 3346 5
407 76 5000 1
40 8 2950 3
2 155 745 5
30 185 5000 3
301 70 5000 2
292 187 760 1
428 295 40 2
280 239 5000 2
412 85 5000 5
386 192 4166 5
359 167 5000 0
243 134 5000 1
83 50 48 1
137 19 5000 3
396 228 5000 0
124 102 5000 2
83 70 3034 0
428 257 1476 4
415 294 1342 1
18 99 2410 4
95 117 1319 0
393 176 5000 5
270 193 3487 4
45 28 2062 2
155 164 5000 0
76 228 5000 5
39 226 149 2
330 111 5000 0
240 15 4727 3
425 264 5000 4
358 214 5000 0
125 46 2362 4
88 144 5000 5
104 314 4678 4
120 213 5000 5
41 143 3862 1
190 5 2126 1
322 268 5000 5
102 274 5000 1
184 167 5000 4
320 165 5000 3
335 293 5000 1
154 201 5000 1
316 303 5000 0
222 210 5000 3
308 181 756 4
390 256 5000 2
16 254 5000 0
298 266 5000 1
29 267 5000 3
44 265 5000 3
135 31 5000 5
216 26 1071 5
148 224 5000 1
156 36 5000 5
181 65 5000 3
432 94 5000 2
84 127 5000 2
400 292 1435 1
356 218 5000 5
362 154 5000 0
266 22 5000 0
407 102 5000 0
205 146 5000 2
60 7 2661 5
387 147 5000 2
443 61 2817 1
379 144 5000 2
387 239 5000 1
468 223 2408 0
227 116 5000 0
243 22 4021 5
217 159 5000 1
72 149 5000 1
285 318 5000 5
299 155 5000 2
165 240 5000 4
456 32 5000 3
45 271 5000 1
27 231 5000 5
149 179 5000 1
384 150 5000 4
445 226 1666 0
110 220 5000 4
322 61 5000 2
205 36 5000 4
270 49 5000 1
392 136 5000 3
287 69 5000 3
242 239 5000 5
83 3 1327 3
461 35 2829 0
468 47 2422 2
82 101 5000 1
76 94 5000 4
461 41 5000 5
190 143 5000 3
28 183 5000 3
179 153 5000 2
152 30 3252 5
21 178 5000 4
15 278 5000 2
55 116 4273 4
286 6 2497 2
456 192 3970 3
312 135 5000 0
347 285 5000 4
458 117 5000 2
220 33 5000 1
14 292 5000 0
25 162 5000 3
342 191 5000 1
479 176 1377 4
156 47 4431 5
51 188 5000 4
284 140 5000 4
105 220 5000 3
431 106 5000 0
462 9 3447 1
70 86 5000 2
244 10 2634 4
86 52 5000 2
78 49 697 2
260 91 5000 3
381 286 2420 5
27 186 2441 3
289 43 5000 5
364 156 5000 4
170 206 5000 2
435 115 5000 1
363 159 5000 2
8 159 1539 5
389 214 5000 5
69 244 5000 2
20 81 2936 0
159 244 3034 3
224 273 5000 2
127 299 5000 5
286 302 5000 3
315 198 4014 0
284 257 5000 2
29 217 1461 4
18 7 82 1
67 259 5000 5
320 318 5000 1
170 174 5000 3
74 184 5000 0
471 5 2329 1
228 243 5000 4
279 7 2777 4
43 230 5000 2
31 71 5000 5
217 146 5000 2
245 215 5000 1
66 180 5000 5
268 189 5000 0
9 5 4 1
129 241 5000 1
81 191 5000 4
15 158 35 3
369 276 5000 3
275 75 5000 2
45 202 4238 3
187 129 5000 5
157 109 5000 2
282 62 5000 3
104 185 5000 3
415 311 5000 5
343 66 3670 4
222 222 5000 3
29 171 3735 2
363 196 3742 4
90 74 5000 2
267 299 3836 3
381 98 5000 5
117 110 5000 5
34 261 5000 5
473 170 5000 0
12 156 20 4
33 18 1165 1
298 319 5000 5
411 30 1458 4
279 242 2490 1
214 36 2054 3
234 279 1772 1
154 286 5000 1
10 75 573 1
97 115 2722 4
156 73 5000 4
2 228 5000 2
91 260 5000 1
293 224 5000 0
77 104 4169 0
130 241 5000 1
114 9 3264 4
465 191 759 4
84 79 5000 2
292 318 5000 5
49 77 5000 4
286 56 992 5
293 239 5000 3
230 290 5000 4
214 130 5000 3
5 62 679 2
203 235 5000 4
325 151 5000 3
376 199 5000 0
313 281 5000 2
338 197 5000 5
437 285 5000 2
106 194 5000 1
235 200 5000 3
294 93 5000 4
9 124 3669 3
340 89 5000 3
413 49 680 4
186 32 649 3
387 252 5000 2
129 239 5000 5
297 197 4401 0
320 38 1318 4
114 205 5000 0
420 245 5000 4
128 42 3152 0
328 235 5000 2
239 304 5000 0
73 276 226 4
276 280 5000 5
409 52 1445 1
62 174 5000 3
197 98 5000 3
360 41 5000 1
418 181 5000 0
28 191 5000 0
168 9 3305 2
231 67 5000 4
125 306 5000 2
257 288 5000 1
77 295 3742 3
294 227 5000 2
413 56 922 0
136 255 5000 5
180 10 2381 3
181 91 5000 5
316 148 5000 2
362 316 5000 0
333 118 5000 3
57 130 4181 4
248 238 5000 5
444 121 4771 0
3 6 2341 5
192 102 5000 4
249 184 5000 0
314 242 5000 2
210 312 5000 1
223 164 5000 4
414 161 5000 5
233 3 1450 4
236 312 3542 3
383 49 5000 5
226 278 5000 1
283 30 4645 5
452 313 1768 5
27 293 5000 0
92 243 4995 2
204 300 4793 1
418 177 5000 2
31 6 2357 3
387 285 3858 3
86 30 2861 4
426 152 5000 3
477 199 5000 5
15 261 4441 5
238 50 5000 3
255 233 5000 1
141 211 5000 3
75 33 2260 1
194 121 5000 1
232 145 5000 4
170 247 5000 0
296 92 5000 2
13 43 4275 5
284 24 5000 3
218 240 5000 0
250 164 5000 0
256 133 5000 4
417 246 5000 3
5 257 5000 2
61 237 5000 0
228 194 4041 3
357 213 5000 0
254 128 5000 2
159 138 5000 2
444 304 480 0
78 132 4793 5
307 41 5000 1
360 246 5000 0
319 55 5000 1
252 128 5000 5
82 60 242 0
88 0 87 1
1 75 2076 0
477 9 3462 5
359 108 5000 2
267 119 5000 3
44 25 3488 1
352 262 5000 2
144 105 5000 4
184 4 708 4
444 312 4873 5
119 194 5000 5
476 278 958 5
68 17 5000 0
401 235 5000 5
237 207 5000 4
44 61 4641 5
369 245 5000 2
457 276 3251 5
435 263 1345 2
21 314 5000 1
75 39 3734 1
165 138 5000 3
280 256 5000 3
83 206 5000 1
426 320 5000 0
226 170 5000 0
278 122 5000 1
91 184 5000 1
57 119 3252 1
368 231 5000 4
306 307 5000 0
86 171 5000 5
314 57 3789 2
51 222 5000 1
339 296 5000 0
311 298 5000 0
235 195 5000 4
244 306 5000 1
368 133 5000 4
106 26 5000 0
362 283 5000 2
90 312 4892 1
310 153 5000 1
453 207 2395 3
281 317 5000 1
291 53 4746 0
93 189 5000 0
311 133 5000 2
461 171 5000 0
57 23 3519 5
478 274 2533 3
120 162 5000 1
307 313 5000 1
7 79 5000 4
8 249 5000 5
301 19 4094 3
219 37 5000 1
422 238 5000 1
228 26 5000 4
344 268 5000 3
29 91 1814 3
59 306 904 5
305 195 5000 4
255 143 5000 3
378 249 5000 0
314 155 5000 3
399 95 5000 4
477 158 2473 1
353 15 4772 1
463 90 249 5
336 239 5000 1
458 245 2674 3
48 108 2673 0
84 154 5000 5
400 164 5000 3
447 25 2008 5
437 245 5000 5
400 80 5000 5
381 152 5000 2
332 162 5000 2
153 243 3571 4
408 131 4082 5
333 200 5000 1
312 55 5000 2
327 94 5000 1
192 261 5000 0
391 228 5000 4
413 262 5000 2
259 129 5000 0
92 116 1737 5
195 275 610 3
374 91 5000 5
454 293 5000 1
170 0 160 4
48 180 5000 2
21 193 5000 3
121 141 5000 3
400 211 5000 5
268 41 5000 2
445 258 1808 1
453 170 705 1
355 13 694 4
460 74 520 4
366 68 5000 3
44 139 5000 4
266 27 3999 1
54 254 5000 4
459 19 1140 0
321 183 5000 4
73 304 5000 5
141 136 5000 1
353 256 5000 1
242 294 5000 3
449 159 2522 1
229 298 5000 2
21 59 2403 5
92 112 2975 2
293 13 1277 0
368 251 5000 2
163 224 5000 3
162 88 5000 4
50 35 2045 2
227 150 5000 2
279 182 3125 2
473 147 4884 2
172 107 5000 5
316 54 5000 5
76 188 5000 4
331 251 5000 3
440 135 5000 1
361 259 5000 4
64 307 656 0
10 278 5000 5
274 78 5000 2
401 103 5000 3
93 128 5000 1
251 24 4747 5
441 320 5000 1
207 75 5000 4
75 54 5000 5
138 280 5000 5
400 7 279 1
399 128 5000 1
20 138 326 0
121 110 5000 5
425 155 5000 3
159 158 5000 3
26 200 146 1
125 52 1353 2
296 276 5000 4
370 158 5000 2
421 178 5000 0
351 167 5000 0
399 297 5000 1
260 58 5000 2
462 17 2881 5
136 46 2392 5
327 23 2535 2
114 69 5000 1
344 236 5000 2
155 318 5000 4
339 301 5000 3
382 261 5000 1
39 159 5000 2
110 225 5000 0
176 16 4930 4
322 87 5000 2
266 254 5000 4
169 71 5000 3
341 178 5000 4
60 219 5000 4
173 314 5000 3
227 300 5000 4
77 243 5000 4
253 251 1531 4
108 288 338 4
147 165 5000 2
358 170 5000 0
302 180 5000 1
65 169 5000 4
400 93 5000 2
336 212 5000 5
347 164 5000 0
288 298 5000 4
61 296 5000 3
380 230 5000 1
206 272 3751 1
386 71 5000 4
92 254 5000 5
103 115 45 5
295 308 5000 5
110 97 4942 2
47 291 5000 4
79 94 2157 1
97 28 1699 4
42 140 3074 5
21 191 5000 5
219 46 5000 4
41 23 39 4
391 51 5000 2
268 282 5000 3
100 135 5000 4
42 7 2653 2
460 47 4446 1
80 99 2867 0
32 103 2046 2
344 262 5000 1
448 53 4870 2
197 244 5000 0
150 304 5000 3
413 319 2625 4
308 278 5000 4
223 87 5000 3
392 68 5000 2
99 197 2624 1
334 85 5000 4
396 220 5000 0
406 155 5000 3
1 120 3794 4
104 315 5000 5
139 319 5000 2
266 199 5000 4
426 67 97 4
234 251 5000 1
339 11 3882 2
87 111 522 1
169 165 5000 2
432 217 5000 1
136 248 5000 5
387 134 5000 5
460 71 4336 1
155 287 5000 4
421 294 1021 1
21 72 98 5
90 16 4899 1
46 103 4169 4
68 186 5000 3
66 225 5000 4
190 29 5000 1
166 149 5000 1
392 183 2054 3
174 33 2572 5
138 189 160 5
220 186 5000 4
303 108 5000 5
55 60 484 1
160 45 4741 2
264 251 5000 2
213 299 4178 3
471 146 352 2
425 228 5000 5
195 237 5000 1
94 60 5000 0
125 4 71 4
387 203 671 2
89 37 4895 1
63 172 5000 0
179 124 5000 3
35 247 5000 4
215 30 3750 3
325 155 5000 0
282 32 5000 0
202 275 5000 1
415 53 4014 5
374 274 1764 1
2 289 5000 0
366 71 5000 2
192 90 5000 0
292 11 3353 1
76 18 49 5
177 70 5000 4
344 128 5000 5
13 16 1723 0
390 43 5000 0
420 211 5000 2
426 182 1235 0
25 199 5000 1
39 287 5000 1
407 52 3739 0
42 13 4180 0
111 11 3761 3
205 229 5000 1
465 85 1377 5
54 292 5000 3
48 177 3850 0
180 105 5000 1
15 27 2516 5
438 310 5000 5
7 102 5000 0
240 284 4929 0
61 11 209 3
299 282 5000 5
280 265 5000 1
335 151 5000 0
337 184 5000 5
23 191 5000 0
398 166 5000 4
129 256 5000 0
471 9 3456 2
256 119 5000 1
162 188 5000 1
356 150 5000 5
13 273 5000 0
419 61 2124 4
345 224 5000 3
1 115 2024 4
348 39 5000 5
452 292 4792 2
157 178 5000 4
429 21 5000 5
260 135 5000 5
74 180 5000 4
368 126 5000 1
82 226 5000 4
184 182 5000 5
100 188 5000 2
242 198 5000 0
182 307 5000 2
227 66 5000 0
424 236 188 2
213 195 5000 3
52 148 5000 0
235 22 5000 1
32 92 2661 2
150 208 5000 5
313 208 5000 5
228 107 5000 2
183 65 5000 4
105 198 5000 2
367 123 3888 3
350 12 4092 5
431 190 5000 1
403 177 5000 5
53 263 5000 0
23 267 5000 4
1 281 265 1
68 50 5000 1
455 225 1040 3
14 143 5000 4
160 117 5000 5
181 24 1073 2
471 45 465 2
277 48 5000 1
250 118 5000 0
466 189 641 1
369 247 5000 1
453 203 5000 4
243 205 5000 5
432 72 246 2
316 32 1350 2
170 14 4445 1
127 201 5000 1
411 84 5000 3
324 60 5000 1
385 15 4797 0
48 74 1770 1
143 139 5000 4
283 115 5000 4
82 134 191 4
88 17 4404 1
375 153 5000 0
424 110 5000 0
11 230 1498 5
269 157 5000 4
462 112 1498 3
193 67 5000 3
73 53 5000 3
296 121 5000 1
165 10 2680 2
106 178 5000 1
252 235 5000 3
119 303 5000 5
112 168 5000 1
218 308 4636 3
174 277 406 1
4 116 3748 3
77 14 3793 4
100 214 5000 1
458 259 3961 3
36 98 5000 2
228 289 4063 3
406 59 5000 0
186 268 2200 0
402 318 1276 5
76 113 1947 1
380 69 5000 3
121 174 5000 0
20 182 88 5
44 181 5000 1
109 112 5000 1
417 92 5000 0
298 172 5000 5
88 158 5000 2
28 189 4486 2
475 76 1119 4
302 314 5000 5
298 109 5000 4
159 44 4254 3
375 177 5000 0
345 127 5000 3
39 63 565 1
427 108 5000 0
279 23 5000 2
78 214 5000 0
54 141 5000 1
198 37 5000 4
464 310 5000 5
435 188 2521 4
371 93 5000 0
86 210 5000 5
283 162 4072 1
477 317 5000 2
328 279 5000 1
151 262 5000 2
93 206 5000 4
224 228 5000 2
392 232 5000 2
34 207 151 5
84 69 979 5
305 155 5000 3
184 149 5000 3
349 298 5000 2
55 87 4637 5
173 14 2693 1
363 240 5000 1
64 306 1723 0
466 135 3934 4
19 300 5000 2
434 289 4895 5
119 86 4227 4
373 136 5000 1
22 60 900 0
158 247 1856 0
145 57 2026 2
31 66 1007 2
270 233 5000 5
139 196 5000 1
286 151 5000 5
5 14 3383 4
156 210 5000 2
123 282 5000 1
373 172 5000 4
396 143 5000 4
316 173 5000 2
22 277 5000 2
469 128 1116 5
29 155 5000 5
112 156 5000 2
28 47 2734 4
453 137 5000 4
200 41 3918 1
307 15 4755 3
150 234 5000 4
218 298 2755 0
314 237 5000 4
372 159 5000 3
25 103 492 1
248 314 5000 2
461 46 3590 0
420 287 4738 1
30 298 5000 4
252 7 2763 0
242 214 5000 3
29 167 2823 0
118 260 5000 4
7 10 2808 5
