10000 500 500
11 204 1 3
35 279 1 2
116 332 37 3
403 175 2 0
363 463 1226 5
180 242 1027 2
450 143 1 0
391 485 1 2
318 262 2 3
249 493 1 2
435 145 1 3
403 433 1226 2
265 114 37 2
118 206 37 0
147 207 37 2
277 21 2 1
337 480 1 4
188 472 1095 1
446 296 1 5
171 100 1 4
12 340 1 4
230 229 37 3
88 355 1325 0
295 152 2 5
498 272 1 4
418 51 2 3
349 350 37 5
90 469 1247 1
206 281 2 4
461 25 1 5
119 428 1247 0
242 318 37 4
13 285 1 4
393 465 1226 1
493 466 1 3
32 111 1 2
162 323 37 4
128 330 37 2
11 280 1 1
321 466 1058 3
242 210 37 5
244 372 2 2
103 491 1 1
140 301 37 1
159 159 283 2
122 161 37 4
335 294 2 0
122 60 50 5
274 10 1 3
418 497 1 4
283 404 2 5
101 362 1210 3
341 265 2 4
252 107 37 1
418 58 2 4
106 211 37 3
277 301 37 4
347 462 1120 4
383 125 37 1
126 241 791 3
290 100 37 3
475 460 1 0
262 94 37 0
202 316 37 2
285 175 2 4
240 92 2 5
142 74 508 2
443 431 1 3
258 243 1079 0
423 209 2 1
33 161 1 5
267 259 2 3
287 335 37 1
356 44 2 5
25 213 1 0
144 229 37 4
388 72 2 1
143 36 25 4
421 242 2 0
341 20 1 2
380 250 2 3
363 332 37 0
430 484 1 3
305 231 37 0
415 388 1247 2
162 283 2 4
486 474 1 1
380 334 37 4
117 114 37 4
124 458 1247 2
187 404 2 2
201 8 1 3
431 368 1340 1
219 149 70 0
100 35 16 0
384 469 1226 5
263 455 570 3
150 248 2 2
495 498 1 4
127 498 1 5
414 215 37 1
171 443 1064 3
385 39 2 2
446 459 1 5
463 85 1 3
55 442 1 4
196 261 2 5
153 354 943 3
265 14 1 4
184 240 32 4
235 419 37 5
129 373 2 4
387 384 1329 0
60 381 1 3
333 57 2 3
454 478 1 2
376 310 37 0
439 229 1 5
164 262 2 1
406 255 2 4
43 65 1 4
206 97 37 5
135 181 2 3
240 245 2 0
358 160 2 4
411 396 1247 2
40 19 1 1
90 117 37 3
204 458 1020 1
405 467 1226 5
273 488 1 3
487 410 1 4
2 144 1 4
277 20 1 2
452 148 1 4
468 307 1 5
309 468 1076 2
114 418 1247 0
160 120 1 1
296 477 1006 2
422 73 2 0
319 14 1 4
250 307 37 0
64 362 1 0
10 220 1 2
448 151 1 5
122 255 2 5
353 474 1159 4
402 291 2 2
28 426 1 3
462 124 1 1
18 253 1 2
205 438 32 0
303 88 37 0
222 478 1 2
325 213 37 4
105 159 37 2
166 399 2 1
153 394 2 1
433 394 1247 3
159 10 1 0
204 154 1 5
238 449 37 3
228 108 37 1
161 136 441 1
77 272 2 3
203 259 2 3
209 293 2 4
246 292 2 2
298 62 2 1
314 259 2 3
487 199 1 1
312 217 37 1
29 92 1 0
258 447 37 3
203 139 37 2
82 170 32 2
219 223 37 3
5 283 1 3
233 171 37 3
424 216 2 1
446 121 1 4
475 281 1 4
97 300 1139 4
415 117 37 1
299 266 2 3
60 478 1 3
473 44 1 1
497 336 1 4
426 299 1137 0
378 86 37 4
244 178 2 4
175 155 873 4
32 347 1 5
283 437 37 1
221 116 37 3
299 26 2 0
422 236 2 0
322 10 1 3
177 174 947 0
3 291 1 5
14 267 1 0
167 298 1066 5
229 226 37 5
485 339 1 4
290 204 37 2
16 292 1 4
62 214 1 3
182 301 37 5
468 280 1 4
178 178 2 5
462 55 1 1
230 419 37 0
136 145 532 1
100 479 1 0
360 247 2 3
420 257 2 2
233 303 37 3
83 249 2 5
372 160 2 2
76 497 1 0
378 240 32 1
108 213 37 4
322 409 1362 4
300 432 31 1
395 389 1329 5
147 164 913 5
91 396 1120 4
221 265 2 0
198 62 37 3
460 0 1 1
282 299 560 5
229 173 33 4
320 262 2 0
97 370 1327 1
320 22 2 1
247 136 2 5
305 330 37 4
45 17 1 1
268 126 37 3
326 100 37 5
98 61 37 5
255 403 2 2
51 227 1 1
266 159 2 1
434 490 1 5
404 231 37 1
385 120 37 3
153 129 37 4
386 77 558 1
180 481 1 0
58 289 1 5
90 353 1282 5
494 312 1 0
189 388 2 0
317 200 37 0
127 82 37 5
201 114 1 3
145 145 1 2
230 295 2 3
103 8 1 2
336 353 1323 0
145 217 37 4
106 242 1027 0
82 439 1247 4
48 304 1 2
418 119 581 3
104 380 1250 3
220 20 1 5
345 131 30 5
437 110 1 1
31 240 1 1
335 197 37 1
27 292 1 1
152 387 2 4
94 236 37 1
217 474 1092 3
353 419 1159 4
366 228 37 1
283 31 2 4
130 463 1247 4
443 396 1 1
310 129 37 1
359 15 1 2
95 325 2 1
256 197 37 2
36 22 1 4
127 8 1 0
374 249 2 1
416 211 37 2
139 106 1 0
120 452 1247 3
211 301 37 1
295 421 37 1
85 270 2 5
338 458 1020 5
109 195 37 3
382 276 2 5
195 432 1135 4
162 489 1 0
305 461 1095 5
346 265 2 0
3 4 1 5
364 414 1226 3
36 428 1 5
437 98 1 1
276 110 37 4
160 61 326 3
409 65 2 0
319 398 2 4
5 269 1 1
41 0 1 0
427 47 2 4
201 471 1076 5
74 400 1098 4
95 440 1247 2
399 495 1 2
189 294 2 2
416 155 2 5
341 251 2 3
104 430 1247 4
126 58 50 5
261 439 37 4
368 277 2 4
353 91 37 2
51 345 1 2
306 82 37 4
281 32 2 0
366 340 37 3
214 370 2 1
69 73 2 5
400 382 1329 0
498 218 1 3
242 461 1035 1
493 305 1 1
411 330 1091 5
316 82 37 2
58 120 1 4
465 124 1 0
53 153 1 1
168 79 1 2
394 327 2 5
190 239 37 2
183 464 1274 5
448 224 1 2
47 191 1 2
217 397 2 4
278 164 2 4
309 327 37 1
332 380 2 1
415 104 37 5
146 55 1 3
28 181 1 3
374 22 2 1
448 102 1 4
18 285 1 0
45 251 1 0
78 430 1247 3
347 391 2 0
135 200 37 5
319 183 2 5
402 37 2 2
380 96 37 0
33 373 1 5
256 385 2 0
451 289 1 2
141 371 2 3
481 497 1 5
419 397 1345 5
257 186 530 4
5 166 1 2
431 175 2 0
5 412 1 0
302 392 2 0
17 198 1 2
253 90 37 4
412 120 37 3
118 460 1247 4
182 407 549 1
335 419 2 4
377 264 2 4
95 186 530 3
312 409 1362 2
469 86 1 1
462 56 1 1
496 268 1 5
493 299 1 3
284 458 2 0
243 368 2 0
202 73 177 3
324 191 37 4
443 286 1 2
45 27 1 5
282 118 37 4
366 455 1226 2
374 75 530 4
199 61 37 3
111 400 1098 5
359 185 3 0
151 274 2 4
322 13 1 5
74 439 1247 0
206 140 37 1
250 325 37 5
173 18 1 0
315 146 2 4
302 291 2 1
203 100 37 2
122 43 37 4
225 365 2 2
473 397 1 4
255 484 1 4
244 259 2 0
19 183 1 0
394 445 1226 1
169 286 2 3
348 348 37 5
60 441 1 1
349 296 3 4
27 449 1 4
482 106 1 4
237 447 37 3
232 261 2 1
142 150 568 4
202 465 1006 0
208 439 1437 1
216 59 37 5
20 43 1 4
310 376 2 2
476 94 1 5
75 306 1164 0
251 208 37 3
16 403 1 3
139 178 2 3
50 458 1 4
332 324 37 4
115 26 2 5
267 106 37 1
116 3 1 5
338 435 1020 4
72 400 1098 3
421 332 1250 3
85 499 1 2
215 101 37 4
440 255 1 5
209 393 2 4
482 82 1 4
116 200 37 4
248 489 1 1
352 245 2 5
110 213 37 0
444 275 1 4
436 249 1 5
66 424 1247 4
169 478 1 4
257 54 2 4
159 408 2 1
390 309 37 4
336 340 37 1
340 437 1396 0
288 211 37 0
489 483 1 5
243 378 2 0
430 345 1299 1
294 19 1 0
302 96 37 5
138 122 1 4
104 218 37 3
324 497 1 4
62 362 1 2
150 455 1156 4
16 469 1 2
246 434 37 3
13 468 1 1
199 300 37 2
23 376 1 3
123 305 37 2
491 146 1 3
97 155 37 3
327 88 37 4
313 178 2 4
475 355 1 4
370 398 1347 0
216 21 2 5
221 314 37 3
421 403 1318 5
399 271 2 3
465 198 1 4
60 314 1 3
255 39 2 3
386 274 2 0
59 23 1 4
439 193 1 0
351 495 1 1
421 107 5 5
365 0 1 4
320 246 2 5
200 72 443 3
404 438 1226 5
410 208 37 1
190 180 2 4
112 201 37 1
38 493 1 0
431 12 1 1
262 33 2 3
315 336 37 5
61 459 1 0
375 114 37 4
333 430 798 4
101 7 1 2
491 114 1 4
285 214 37 5
377 80 37 1
27 393 1 0
239 329 37 0
132 439 1247 0
269 139 2 5
195 35 16 2
164 210 37 1
335 48 2 4
33 251 1 4
388 71 2 4
285 61 2 4
492 355 1 0
383 27 2 5
209 485 1 3
260 76 543 3
392 183 2 5
364 331 37 5
117 190 37 4
341 167 2 4
416 343 1100 0
465 400 1 1
132 423 1247 1
472 345 1 2
402 480 1 0
174 49 1 1
297 350 37 3
210 404 2 3
62 408 1 5
404 242 1027 4
80 403 1247 1
327 365 2 0
434 222 1 5
452 312 1 0
172 35 16 5
480 442 1 5
251 414 37 3
297 38 2 3
320 408 5 1
172 247 2 3
46 210 1 0
82 183 2 2
322 495 1 2
201 73 503 5
426 377 1247 3
272 254 2 1
494 488 1 1
346 48 2 3
123 119 37 5
430 263 1060 0
217 357 2 3
203 119 1 0
154 139 1 1
72 115 2 3
440 444 1 4
183 424 20 4
415 266 2 4
185 226 37 2
393 327 2 3
181 234 37 5
320 155 2 5
230 436 37 5
389 262 2 5
196 94 253 1
145 369 2 3
161 185 3 1
354 315 37 2
207 128 37 4
226 403 2 1
331 429 1006 3
390 48 2 1
200 39 37 1
186 448 1151 5
277 359 2 2
361 222 37 2
221 148 37 3
49 476 1 4
111 337 2 2
132 188 960 2
378 67 2 0
60 415 1 1
382 463 1226 3
207 96 37 1
103 4 1 3
11 85 1 1
229 324 37 1
122 474 1247 2
45 177 1 2
99 496 1 2
47 307 1 0
30 271 1 3
76 444 1247 1
338 294 2 5
166 70 1 4
347 446 1120 1
109 386 1336 3
72 143 2 2
456 192 1 4
402 141 2 2
18 313 1 0
34 349 1 0
170 305 37 2
349 465 2 4
297 234 37 4
450 51 1 3
265 466 2 0
378 318 37 1
290 447 2 2
377 176 2 1
96 399 1098 3
124 275 2 4
468 410 1 5
396 434 1226 5
413 381 1329 3
138 64 1 5
300 400 2 5
438 36 1 0
342 458 1121 0
393 444 1226 4
320 402 2 3
402 410 1226 4
141 332 37 0
287 300 37 3
395 406 1226 3
66 348 1282 2
305 398 2 3
81 10 1 5
21 188 1 0
11 29 1 5
439 390 1 0
122 123 37 0
469 370 1 0
276 49 2 1
409 319 548 4
263 413 37 2
8 495 1 1
300 430 37 2
162 487 1 3
113 401 1147 2
147 390 2 0
273 160 2 1
455 141 1 1
164 149 1 1
0 144 1 5
452 158 1 2
83 395 1120 0
81 83 36 2
316 84 37 0
167 277 2 0
297 363 2 3
419 214 993 1
227 7 1 2
275 151 2 4
390 455 1226 2
145 444 1095 4
419 477 1226 2
122 59 37 2
20 79 1 4
492 380 1 4
393 407 1226 4
223 259 2 1
103 316 1197 0
212 426 37 3
128 396 1120 1
73 118 2 0
196 189 782 2
220 261 2 0
70 369 1329 4
365 213 37 5
458 53 1 2
44 374 1 1
155 420 1237 2
291 22 2 0
284 73 2 1
289 243 1079 4
388 480 1 5
176 129 1 3
115 136 1 4
101 193 37 2
26 55 1 5
361 293 2 2
147 30 2 4
13 69 1 3
373 198 37 2
471 192 1 0
24 384 1 4
418 265 2 1
374 76 543 1
362 345 37 3
152 320 37 3
239 186 530 5
336 104 37 4
328 222 37 3
365 232 37 1
27 371 1 1
113 403 1247 4
188 0 1 3
304 459 1092 2
9 460 1 1
268 209 37 1
217 58 37 0
31 68 1 0
390 148 2 1
163 227 37 3
261 185 3 3
377 93 37 0
92 447 1247 1
477 302 1 3
52 161 1 2
92 405 1247 2
120 123 37 4
495 145 1 1
220 128 37 4
50 457 1 3
426 251 2 1
15 56 1 4
406 348 1283 2
331 479 1 2
332 131 30 3
491 82 1 1
205 434 37 1
70 248 2 3
264 204 37 5
119 285 2 2
233 126 37 3
280 438 37 2
249 246 2 0
427 429 1226 4
483 22 1 1
255 169 2 5
288 83 37 0
269 148 2 2
357 25 2 4
399 251 2 4
45 193 1 4
33 284 1 5
202 149 584 5
268 389 2 1
300 43 2 2
31 297 1 5
56 79 1 4
432 58 2 2
485 37 1 3
171 41 37 0
445 341 1 5
234 367 2 0
201 311 37 0
307 245 2 0
187 452 1020 5
477 95 1 5
38 64 1 2
268 242 1027 4
162 132 307 2
154 13 1 0
95 314 2 1
218 454 2 4
433 377 1247 5
142 212 37 3
77 92 2 2
367 371 2 1
135 102 1 5
130 292 2 0
7 448 1 0
445 284 1 5
481 303 1 3
268 140 2 2
281 113 37 5
30 237 1 1
410 357 1102 5
371 447 1226 4
248 89 530 0
497 408 1 5
458 416 1 5
92 129 37 2
52 361 1 4
87 174 947 2
170 28 2 1
64 389 1 1
364 101 37 1
287 233 37 2
159 240 32 5
148 460 1086 3
107 302 37 3
480 29 1 4
442 271 1 3
362 458 1226 5
11 30 1 5
261 390 2 3
15 99 1 4
111 435 1247 0
131 474 1247 1
222 9 1 0
38 151 1 0
222 424 37 3
256 134 2 3
148 169 177 4
208 338 37 2
369 99 37 5
256 82 37 1
473 41 1 4
97 445 1247 5
112 342 2 2
231 119 37 1
70 48 2 5
350 394 2 5
83 26 2 5
446 373 1 1
453 387 1 3
83 358 1210 4
319 149 2 2
21 54 1 5
184 247 2 3
370 104 37 1
335 296 3 5
339 229 37 0
419 362 1256 1
363 0 1 1
142 274 2 0
377 342 37 1
156 117 1 3
224 136 37 4
117 416 1247 2
307 453 1096 2
346 125 37 0
172 35 16 3
424 495 1 3
100 407 1247 2
96 57 37 4
180 73 1 1
417 144 2 1
27 315 1 4
190 80 1 0
241 82 2 3
330 485 1 0
135 185 3 2
213 336 37 4
286 87 37 2
374 169 2 4
228 196 37 2
39 194 1 2
207 304 37 0
97 260 2 0
433 101 2 3
299 146 2 3
492 430 1 3
398 57 2 1
459 82 1 5
477 278 1 4
20 324 1 3
165 305 37 1
22 73 1 0
439 441 1 4
181 370 2 4
344 231 37 0
202 259 2 0
59 141 1 0
374 322 37 2
281 193 37 5
220 160 37 1
375 378 2 2
28 256 1 3
15 192 1 0
81 85 36 2
366 318 37 2
15 59 1 2
113 71 1 4
385 287 2 4
386 222 37 0
64 211 1 4
100 239 37 0
388 428 1226 4
287 282 2 0
403 271 2 0
311 406 2 5
170 139 1 1
97 249 2 4
433 277 4 5
366 257 2 4
21 489 1 2
197 250 2 2
155 118 1 0
399 498 1 2
120 122 37 5
490 31 1 1
483 154 1 4
464 472 1 3
355 495 1 3
154 429 2 2
280 219 37 0
449 171 1 0
427 493 1 2
46 84 1 4
168 266 2 3
38 429 1 3
483 495 1 5
397 370 1106 1
16 203 1 4
413 281 2 0
260 405 2 1
471 230 1 3
248 407 549 3
425 446 1226 5
477 348 1 2
271 153 2 0
318 41 2 0
349 412 1043 0
162 393 2 2
453 100 1 3
37 1 1 4
112 185 3 5
219 53 37 0
95 325 2 2
378 307 37 3
141 487 1 5
160 386 2 0
52 415 1 5
442 71 1 0
99 457 1247 2
468 79 1 3
144 263 2 5
322 197 37 5
72 394 1120 5
435 129 1 5
229 419 37 5
477 439 1 5
374 272 2 0
43 353 1 4
162 293 2 1
177 53 1 5
349 386 2 1
119 54 37 1
424 391 1329 1
445 146 1 2
342 483 1 4
373 451 1226 0
455 477 1 0
230 470 1044 5
162 462 2 0
36 27 1 4
345 425 2 0
128 0 1 2
397 154 2 5
216 310 37 3
26 222 1 3
13 334 1 2
402 34 2 2
428 30 2 5
184 214 37 4
69 70 2 2
470 427 1 0
24 2 1 2
274 65 2 4
438 319 1 0
409 174 2 3
338 479 1 3
403 354 1094 3
378 106 37 0
134 333 37 4
464 360 1 1
288 208 37 3
468 94 1 3
361 427 1226 2
494 320 1 1
454 284 1 3
407 67 2 2
476 79 1 1
395 217 37 2
335 289 2 1
44 300 1 4
24 75 1 0
24 146 1 0
313 1 1 2
158 139 1 4
395 159 2 3
38 414 1 1
240 211 37 4
161 315 37 4
397 253 2 0
136 455 1247 2
146 357 2 5
352 50 2 0
33 232 1 5
32 48 1 2
228 133 37 2
225 276 2 0
206 265 2 3
191 165 37 1
486 355 1 2
263 488 1 4
295 218 37 4
107 141 37 0
335 219 37 1
483 434 1 1
331 48 2 2
393 403 1318 4
405 189 782 3
309 200 37 1
64 453 1 3
137 295 2 4
487 109 1 4
114 185 3 2
1 212 1 1
401 57 2 3
494 214 1 4
459 128 1 1
202 498 1 0
24 382 1 3
323 398 2 1
302 292 2 0
342 259 2 5
12 263 1 5
354 250 2 3
230 383 2 5
360 40 2 3
62 57 1 2
124 424 1247 1
441 104 1 0
247 103 3 1
190 421 37 2
365 112 37 2
159 189 782 3
99 285 2 4
406 7 1 5
63 151 1 2
62 168 1 4
121 450 1247 4
62 352 1 3
323 122 37 4
106 86 1 4
18 419 1 1
168 265 2 2
183 132 1 0
339 51 2 5
466 63 1 1
210 216 37 2
253 476 1034 0
485 497 1 0
369 1 1 3
313 437 2 0
15 74 1 0
285 473 1091 5
396 192 37 4
285 304 37 2
131 135 1 4
378 322 37 1
128 438 1247 2
284 38 2 2
271 464 2 4
349 198 37 5
142 103 508 1
223 261 2 2
319 179 2 3
142 254 2 4
86 356 1210 5
184 137 1 4
32 133 1 2
171 398 2 2
420 209 4 5
339 261 2 2
320 367 2 3
94 68 37 0
186 362 2 0
388 118 37 1
199 201 37 1
230 477 1044 5
226 325 37 2
225 63 165 0
84 298 2 4
13 164 1 2
311 46 2 4
96 334 1095 4
95 238 37 3
494 213 1 3
21 250 1 4
54 13 1 3
259 144 2 5
297 124 37 3
58 274 1 5
90 256 2 4
459 119 1 1
60 86 1 4
331 296 3 5
210 254 2 2
63 286 1 0
168 404 2 0
37 168 1 5
13 245 1 2
267 436 37 3
13 77 1 1
440 375 1 4
364 356 2 4
110 143 37 2
368 50 2 3
17 455 1 2
481 266 1 3
274 136 2 5
39 387 1 5
289 132 799 1
338 496 1 2
259 200 37 1
130 404 1247 4
122 388 1336 4
300 118 37 3
308 370 2 2
207 154 1 5
400 415 1226 5
410 34 2 4
132 426 1247 5
380 344 780 5
265 478 1 2
349 124 37 1
390 194 37 5
399 272 2 5
128 272 2 3
10 425 1 2
455 272 1 4
4 66 1 2
187 484 1 4
152 36 25 3
39 257 1 2
13 202 1 0
484 140 1 0
324 495 1 2
60 331 1 2
121 36 25 2
162 130 307 3
297 333 37 2
409 62 2 0
228 58 37 0
144 81 74 5
470 245 1 3
448 35 1 5
312 484 1 2
73 99 2 1
426 409 1226 3
345 393 2 1
403 190 37 4
80 405 1247 5
432 112 2 5
124 425 1247 5
358 102 37 2
339 363 2 3
153 289 2 2
223 104 37 3
41 243 1 0
352 318 37 3
323 412 37 4
75 42 2 5
410 481 1 5
329 32 2 2
21 295 1 5
430 425 1226 5
311 380 2 4
275 417 37 5
260 463 2 0
474 30 1 4
121 232 37 2
118 409 1247 0
4 61 1 1
33 383 1 5
162 154 888 2
226 106 37 3
364 315 37 2
313 304 37 1
451 492 1 1
138 439 1247 3
3 404 1 5
282 487 1 4
176 117 668 0
184 139 1 5
334 351 32 5
174 228 37 0
301 79 37 1
272 219 37 3
235 277 2 0
414 172 2 2
228 138 37 3
371 141 2 2
475 61 1 1
345 462 2 1
360 481 1 4
222 41 37 0
232 373 2 3
307 151 2 5
480 295 1 5
457 226 1 0
83 345 1249 3
163 462 4 0
258 498 1 4
432 106 2 0
445 129 1 4
161 266 2 1
15 338 1 0
464 368 1 0
203 87 37 5
169 324 37 2
95 346 1300 0
437 377 1 1
118 163 37 4
480 440 1 0
168 85 1 2
454 408 1 0
249 329 37 3
325 254 2 3
454 469 1 5
405 296 2 2
11 184 1 5
255 205 37 0
180 142 1 0
484 20 1 5
363 85 37 0
74 312 1116 5
225 35 16 3
199 260 2 2
142 10 1 2
401 489 1 0
415 410 1226 3
126 417 1247 0
241 213 37 1
377 428 1226 3
184 108 690 3
259 247 2 1
31 414 1 5
465 493 1 4
312 471 1020 0
256 56 2 4
434 326 1 3
245 241 791 0
4 268 1 4
478 216 1 3
462 33 1 5
187 112 1 3
193 234 37 0
317 418 37 4
125 387 1336 3
109 391 1247 0
215 230 37 3
43 344 1 5
296 127 37 4
105 418 1247 3
374 5 1 0
83 42 37 0
468 127 1 5
494 471 1 1
233 64 37 2
337 229 37 5
396 165 2 1
458 233 1 3
115 47 37 0
274 81 37 5
32 369 1 3
202 219 37 4
393 153 2 5
343 277 2 5
273 62 2 4
292 383 2 5
81 215 979 0
56 109 1 5
497 244 1 3
325 144 2 1
207 122 1 1
486 194 1 3
444 188 1 2
398 30 2 4
158 75 37 5
275 357 2 0
298 278 2 1
80 168 35 2
306 442 2 3
1 352 1 5
27 84 1 4
177 127 1 5
58 188 1 1
399 139 2 0
488 373 1 5
58 307 1 2
67 30 2 3
372 360 2 1
280 367 2 5
124 391 1247 2
137 64 1 1
25 477 1 0
465 123 1 2
248 125 530 2
369 94 37 1
68 442 1247 3
474 280 1 4
334 60 2 2
285 322 37 3
325 262 2 4
494 170 1 5
390 170 2 4
216 481 1 3
298 356 2 0
256 37 2 3
140 261 2 5
495 55 1 5
246 451 37 1
399 103 37 4
45 311 1 3
125 107 37 0
118 174 947 5
401 306 810 1
242 394 2 2
364 51 2 0
33 14 1 4
215 100 37 3
45 40 1 3
333 33 2 1
326 7 1 0
429 19 1 2
130 29 2 5
449 26 1 5
155 262 2 2
415 385 1329 5
173 101 1 3
457 444 1 0
378 10 1 4
247 51 2 2
367 143 2 2
375 257 2 2
154 243 1079 2
334 332 37 5
458 134 1 0
177 93 37 2
364 225 37 1
470 153 1 1
306 278 2 4
97 75 37 5
243 205 37 3
483 404 1 5
318 242 1027 0
170 28 2 1
325 485 1 2
407 228 37 3
173 436 798 0
323 389 2 0
144 215 37 5
465 333 1 3
265 189 782 5
295 46 2 0
387 468 1226 2
399 30 2 2
394 141 2 0
270 250 2 3
252 34 2 2
433 156 2 1
468 152 1 2
78 316 809 5
299 13 1 0
479 254 1 5
318 351 32 3
308 49 2 3
278 209 37 5
169 459 1054 1
63 323 1 5
389 77 558 2
336 410 2 2
437 132 1 5
429 4 1 2
385 25 2 2
126 190 37 0
259 371 2 3
88 392 1120 4
36 164 1 5
160 448 1094 0
419 55 2 5
363 192 37 4
50 239 1 2
448 415 1 0
219 398 2 4
405 422 1226 1
216 9 1 4
